ID PinchLargeTime PinchSmallTime PinchLargeHit PinchSmallHit PinchLargeDist PinchSmallDist PinchLargeXDist PinchSmallXDist PinchLargeYDist PinchSmallYDist SwipeLargeTime SwipeSmallTime SwipeLargeHit SwipeSmallHit SwipeLargeDist SwipeSmallDist SwipeLargeXDist SwipeSmallXDist SwipeLargeYDist SwipeSmallYDist ThrowLargeTime ThrowSmallTime ThrowLargeHit ThrowSmallHit ThrowLargeDist ThrowSmallDist ThrowLargeXDist ThrowSmallXDist ThrowLargeYDist ThrowSmallYDist TiltLargeTime TiltSmallTime TiltLargeHit TiltSmallHit TiltLargeDist TiltSmallDist TiltLargeXDist TiltSmallXDist TiltLargeYDist TiltSmallYDist
38 5 6 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 5 6 1 1 0 0 0 0 0 0 6 2 0 0 1.40000000000001 495.123176593461 0 318.6 1.40000000000001 379
38 5 6 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 4 8 1 1 0 0 0 0 0 0 8 7 0 1 1 0 1 0 1 0
39 13 9 1 0 0 21.5 0 0 0 21.5 6 7 1 1 0 0 0 0 0 0 6 10 1 1 0 0 0 0 0 0 5 25 1 1 0 0 0 0 0 0
39 7 6 0 1 244 0 244 0 0 0 4 8 1 1 0 0 0 0 0 0 16 5 1 1 0 0 0 0 0 0 3 6 0 1 53.6 0 0 0 53.6 0
39 15 12 1 1 0 0 0 0 0 0 11 9 1 1 0 0 0 0 0 0 6 4 1 1 0 0 0 0 0 0 3 5 0 1 210.946249077816 0 206.6 0 42.6 0
39 28 31 1 0 0 35.2 0 0 0 35.2 5 7 1 1 0 0 0 0 0 0 5 4 1 0 0 258.310530176375 0 28.8 0 256.7 3 6 1 1 0 0 0 0 0 0
39 7 5 1 0 0 51.2095694182249 0 47.0999999999999 0 20.1 5 5 1 0 0 7.70000000000005 0 7.70000000000005 0 0 6 19 1 1 0 0 0 0 0 0 8 7 1 1 0 0 0 0 0 0
39 6 4 1 0 0 609.340635441294 0 364.9 0 488 5 7 1 1 0 0 0 0 0 0 8 9 1 1 0 0 0 0 0 0 5 4 1 1 0 0 0 0 0 0
39 15 14 1 1 0 0 0 0 0 0 4 10 1 1 0 0 0 0 0 0 5 2 0 0 51.4 445.486251190763 0 127 51.4 427 5 4 0 0 32.6 8.30000000000001 0 0 32.6 8.30000000000001
39 27 8 0 0 41.4 1 0 1 41.4 1 3 21 1 1 0 0 0 0 0 0 6 6 1 1 0 0 0 0 0 0 6 5 1 1 0 0 0 0 0 0
39 13 9 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 8 6 1 1 0 0 0 0 0 0 6 5 0 0 34.1672357676181 1 7.19999999999999 1 33.4 1
4 29 9 1 1 0 0 0 0 0 0 4 8 0 1 8.5 0 0 0 8.5 0 16 11 1 0 0 762.203548929025 0 585.5 0 488 7 20 1 1 0 0 0 0 0 0
4 16 14 1 0 0 522.172969426798 0 520.6 0 40.5 5 6 1 1 0 0 0 0 0 0 8 1 1 0 0 358 0 358 0 0 6 1 1 0 0 435.399333945287 0 435.3 0 9.30000000000001
4 11 12 0 0 9.20000000000005 315.555161580349 9.20000000000005 115.9 0 293.5 3 5 1 1 0 0 0 0 0 0 21 2 1 0 0 456.131614778016 0 315.1 0 329.8 4 2 1 0 0 538.91324904849 0 444.3 0 305
4 7 6 0 0 174.3 1 174.3 1 0 1 4 5 1 1 0 0 0 0 0 0 8 10 1 1 0 0 0 0 0 0 3 5 1 0 0 16.2 0 16.2 0 0
4 10 8 1 0 0 29.5 0 0 0 29.5 3 5 1 1 0 0 0 0 0 0 6 1 1 0 0 583.5 0 583.5 0 0 2 8 0 0 791.708039620667 329.999348484205 750.9 116.9 250.9 308.6
4 5 18 1 0 0 1.89999999999998 0 1.89999999999998 0 0 4 4 1 1 0 0 0 0 0 0 6 10 1 0 0 37.6215363854269 0 30.3 0 22.3 5 4 0 1 477.312486742176 0 362 0 311.1 0
4 6 5 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 9 8 1 1 0 0 0 0 0 0 2 3 0 0 90.6 40.3491016009031 90.6 26.3 0 30.6
4 6 7 1 1 0 0 0 0 0 0 5 4 1 0 0 20.7 0 20.7 0 0 5 7 1 1 0 0 0 0 0 0 7 6 1 0 0 85.0035293384928 0 69.6 0 48.8
4 7 5 1 0 0 43.9 0 43.9 0 0 3 5 1 1 0 0 0 0 0 0 7 7 1 1 0 0 0 0 0 0 1 6 0 0 348.379677937735 19.6 311.8 0 155.4 19.6
40 9 2 1 0 0 603.586414691385 0 426.6 0 427 9 5 1 0 0 5.60000000000002 0 5.60000000000002 0 0 6 10 0 1 17.5 0 17.5 0 0 0 7 8 1 0 0 1.5 0 0 0 1.5
40 19 26 1 1 0 0 0 0 0 0 6 15 1 0 0 17 0 17 0 0 19 8 1 0 0 6.90000000000009 0 6.90000000000009 0 0 5 6 1 1 0 0 0 0 0 0
40 37 11 1 1 0 0 0 0 0 0 6 9 1 1 0 0 0 0 0 0 7 18 1 1 0 0 0 0 0 0 7 8 1 0 0 1 0 1 0 1
40 14 20 1 1 0 0 0 0 0 0 5 6 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 7 6 1 0 0 31.9 0 0 0 31.9
40 19 17 1 0 0 17.7101665717745 0 11.1 0 13.8 5 6 1 1 0 0 0 0 0 0 5 7 1 1 0 0 0 0 0 0 5 5 0 1 72.8 0 72.8 0 0 0
40 9 12 1 0 0 55.5 0 55.5 0 0 8 5 1 0 0 10.1 0 0 0 10.1 7 5 1 1 0 0 0 0 0 0 5 14 0 1 17.7 0 0 0 17.7 0
40 7 6 1 0 0 378.610948072028 0 289.5 0 244 7 6 1 1 0 0 0 0 0 0 7 16 1 1 0 0 0 0 0 0 7 8 1 0 0 20.5009755865422 0 7.70000000000005 0 19
40 8 8 1 1 0 0 0 0 0 0 6 6 1 1 0 0 0 0 0 0 33 6 1 1 0 0 0 0 0 0 7 2 1 0 0 796.766747549118 0 796.6 0 16.3
40 7 7 1 1 0 0 0 0 0 0 5 7 0 1 12.2 0 0 0 12.2 0 10 5 1 1 0 0 0 0 0 0 4 14 0 0 1 55.7071808656658 1 43.5 1 34.8
41 10 18 1 1 0 0 0 0 0 0 5 7 1 1 0 0 0 0 0 0 5 6 1 1 0 0 0 0 0 0 7 7 1 1 0 0 0 0 0 0
41 9 11 0 0 847.3 0.599999999999909 847.3 0.599999999999909 0 0 5 6 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 8 12 1 1 0 0 0 0 0 0
41 10 22 1 1 0 0 0 0 0 0 5 6 1 1 0 0 0 0 0 0 4 6 0 1 39.3 0 0 0 39.3 0 5 6 1 1 0 0 0 0 0 0
41 6 14 1 0 0 42.3 0 42.3 0 0 5 4 1 1 0 0 0 0 0 0 7 7 1 1 0 0 0 0 0 0 6 6 1 0 0 93.2782932948497 0 7.19999999999999 0 93
41 5 7 1 1 0 0 0 0 0 0 6 8 1 1 0 0 0 0 0 0 6 6 1 1 0 0 0 0 0 0 2 6 0 0 39.1 23.4 39.1 23.4 0 0
41 6 6 1 1 0 0 0 0 0 0 4 5 1 0 0 42.5 0 42.5 0 0 6 5 1 1 0 0 0 0 0 0 11 7 0 1 14.2863571283935 0 13.9 0 3.29999999999995 0
41 6 6 1 0 0 34.7 0 34.7 0 0 4 6 1 1 0 0 0 0 0 0 5 7 1 1 0 0 0 0 0 0 10 6 1 1 0 0 0 0 0 0
41 7 8 1 1 0 0 0 0 0 0 6 5 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 8 6 0 1 122 0 122 0 0 0
41 24 20 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 8 7 1 1 0 0 0 0 0 0 6 6 0 0 14.4 18.6507372508434 0 3.59999999999991 14.4 18.3
42 14 3 1 0 0 794.369082983471 0 626.8 0 488 12 13 1 1 0 0 0 0 0 0 8 8 1 1 0 0 0 0 0 0 13 14 1 0 0 31.3287407981872 0 25.5 0 18.2
42 12 4 1 0 0 375.448651615637 0 83.7 0 366 9 11 1 1 0 0 0 0 0 0 10 8 1 1 0 0 0 0 0 0 8 14 1 1 0 0 0 0 0 0
42 11 7 1 0 0 469.990170109972 0 272.4 0 383 10 28 1 1 0 0 0 0 0 0 11 21 1 1 0 0 0 0 0 0 13 20 1 0 0 32.2 0 0 0 32.2
42 7 10 1 1 0 0 0 0 0 0 9 23 1 1 0 0 0 0 0 0 19 20 1 1 0 0 0 0 0 0 7 10 0 0 201.214313606165 15.6 118.8 0 162.4 15.6
42 7 10 1 0 0 1.9 0 0 0 1.9 9 11 1 1 0 0 0 0 0 0 32 15 1 1 0 0 0 0 0 0 4 7 0 1 451.018602720553 0 277.3 0 355.7 0
42 7 8 1 1 0 0 0 0 0 0 11 13 1 1 0 0 0 0 0 0 12 48 1 1 0 0 0 0 0 0 11 4 1 0 0 500.506473484609 0 285.2 0 411.3
42 9 10 1 0 0 3 0 3 0 0 6 10 1 1 0 0 0 0 0 0 9 42 1 1 0 0 0 0 0 0 9 2 1 0 0 804.207690836142 0 794.9 0 122
42 15 10 1 1 0 0 0 0 0 0 8 67 1 1 0 0 0 0 0 0 9 19 1 1 0 0 0 0 0 0 13 2 0 0 3.2 432.380619362154 0 68 3.2 427
42 6 8 1 1 0 0 0 0 0 0 6 8 1 1 0 0 0 0 0 0 69 42 1 1 0 0 0 0 0 0 8 12 0 0 5.69999999999999 45.0249930594109 5.69999999999999 22.5 0 39
43 15 23 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 11 5 1 0 0 146.053757226577 0 6.70000000000005 0 145.9
43 16 5 1 0 0 521.277862564679 0 488.1 0 183 10 4 1 1 0 0 0 0 0 0 5 5 0 1 0.100000000000023 0 0.100000000000023 0 0 0 6 2 0 0 23 496.567618759017 0 492.4 23 64.2
43 3 3 0 0 162.2 326.83579975272 162.2 270.8 0 183 4 6 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 8 11 0 1 7.69999999999999 0 7.69999999999999 0 0 0
43 7 6 1 0 0 52.7 0 52.7 0 0 2 4 1 1 0 0 0 0 0 0 6 7 1 1 0 0 0 0 0 0 11 14 1 1 0 0 0 0 0 0
43 4 12 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 5 6 1 1 0 0 0 0 0 0 6 8 1 1 0 0 0 0 0 0
43 17 6 1 1 0 0 0 0 0 0 3 5 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 3 6 0 1 15.4 0 0 0 15.4 0
43 12 6 1 1 0 0 0 0 0 0 3 5 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0 11 9 1 1 0 0 0 0 0 0
43 3 20 0 1 490.669430472289 0 425.7 0 244 0 3 4 1 1 0 0 0 0 0 0 4 7 1 1 0 0 0 0 0 0 6 9 1 1 0 0 0 0 0 0
43 6 6 1 1 0 0 0 0 0 0 3 5 1 1 0 0 0 0 0 0 6 5 1 0 0 2.70000000000005 0 2.70000000000005 0 0 4 11 1 1 0 0 0 0 0 0
44 17 11 1 0 0 540.169010588353 0 231.6 0 488 19 8 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 6 3 0 1 9.69999999999999 0 0 0 9.69999999999999 0
44 9 16 0 1 814.2 0 814.2 0 0 0 6 5 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0 2 10 0 1 313.118507916731 0 230.8 0 211.6 0
44 5 12 1 0 0 17.2130764246256 0 2.70000000000005 0 17 7 5 1 0 0 1.39999999999998 0 1.39999999999998 0 0 4 4 1 1 0 0 0 0 0 0 7 11 1 0 0 206.977993999362 0 96.7 0 183
44 5 6 1 1 0 0 0 0 0 0 9 6 0 1 2.90000000000001 0 0 0 2.90000000000001 0 4 5 1 1 0 0 0 0 0 0 4 7 1 0 0 7.69999999999999 0 0 0 7.69999999999999
44 5 2 1 0 0 131.061054474623 0 116 0 61 7 10 1 1 0 0 0 0 0 0 5 4 1 1 0 0 0 0 0 0 4 1 1 0 0 270.176775463769 0 127.5 0 238.2
44 4 12 1 0 0 15 0 15 0 0 5 6 1 1 0 0 0 0 0 0 4 4 0 0 18.1 25.5 18.1 25.5 0 0 6 8 1 1 0 0 0 0 0 0
44 6 7 1 0 0 12.9 0 12.9 0 0 5 11 1 1 0 0 0 0 0 0 6 5 1 1 0 0 0 0 0 0 5 4 1 1 0 0 0 0 0 0
44 4 6 1 1 0 0 0 0 0 0 5 13 1 0 0 21.4 0 21.4 0 0 3 4 1 1 0 0 0 0 0 0 2 7 0 0 657.559343329558 1 652.3 1 83 1
44 4 5 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 5 4 1 0 0 1 0 1 0 1 3 5 1 0 0 20.6060670677352 0 20.6 0 0.5
45 6 5 1 0 0 968.267364935946 0 836.3 0 488 7 12 1 0 0 5.60000000000002 0 5.60000000000002 0 0 10 9 1 1 0 0 0 0 0 0 3 1 0 0 602.285679723501 750.894459960919 589.8 570.7 122 488
45 7 27 1 0 0 439.877255606607 0 244 0 366 4 6 1 1 0 0 0 0 0 0 5 6 1 1 0 0 0 0 0 0 4 2 1 0 0 883.514368870139 0 829.2 0 305
45 5 9 1 1 0 0 0 0 0 0 8 5 0 0 2.5 34.5 0 34.5 2.5 0 4 4 1 1 0 0 0 0 0 0 3 5 1 1 0 0 0 0 0 0
45 5 7 1 1 0 0 0 0 0 0 4 18 1 1 0 0 0 0 0 0 5 4 0 0 4.29999999999995 4.5 4.29999999999995 4.5 0 0 4 5 1 0 0 23 0 23 0 0
45 10 7 1 1 0 0 0 0 0 0 5 16 0 1 25.7 0 25.7 0 0 0 5 9 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0
45 7 6 0 1 494.011376387225 0 331.8 0 366 0 3 4 1 1 0 0 0 0 0 0 7 5 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0
45 13 8 1 1 0 0 0 0 0 0 3 5 1 1 0 0 0 0 0 0 4 4 1 0 0 10.6 0 10.6 0 0 5 5 1 0 0 8.69999999999999 0 8.69999999999999 0 0
45 4 5 1 1 0 0 0 0 0 0 3 5 1 1 0 0 0 0 0 0 5 7 1 1 0 0 0 0 0 0 7 7 1 1 0 0 0 0 0 0
45 6 6 1 0 0 1 0 1 0 1 8 5 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 7 6 1 0 0 0.899999999999977 0 0.899999999999977 0 0
46 4 5 1 0 0 0.799999999999955 0 0.799999999999955 0 0 4 5 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0 2 1 0 0 260.8 623.379410952912 260.8 517 0 348.3
46 5 6 1 1 0 0 0 0 0 0 3 3 1 1 0 0 0 0 0 0 3 5 1 1 0 0 0 0 0 0 2 2 0 0 86.7705019001273 663.752318263372 54.4 663.5 67.6 18.3
46 4 5 1 1 0 0 0 0 0 0 3 6 1 1 0 0 0 0 0 0 5 4 1 1 0 0 0 0 0 0 5 2 1 0 0 365.436095644642 0 257.3 0 259.5
46 4 6 1 1 0 0 0 0 0 0 3 3 1 0 0 4.89999999999998 0 4.89999999999998 0 0 4 6 1 1 0 0 0 0 0 0 4 1 1 0 0 303.007277140335 0 223.5 0 204.6
46 5 5 0 1 463.372949145718 0 329.3 0 326 0 2 4 1 0 0 15.5 0 15.5 0 0 6 4 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0
46 3 4 0 1 85.4 0 85.4 0 0 0 4 4 1 1 0 0 0 0 0 0 5 5 1 0 0 1.9 0 0 0 1.9 7 5 1 1 0 0 0 0 0 0
46 4 4 1 1 0 0 0 0 0 0 2 4 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0 4 5 1 0 0 6.23698645180508 0 4.10000000000002 0 4.69999999999999
46 4 4 1 1 0 0 0 0 0 0 4 3 0 1 28.2 0 28.2 0 0 0 4 4 1 1 0 0 0 0 0 0 8 4 1 0 0 23.7 0 23.7 0 0
46 4 4 1 1 0 0 0 0 0 0 3 3 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 4 4 1 0 0 26.2 0 26.2 0 0
47 3 5 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0 5 7 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0
47 5 5 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 9 5 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0
47 5 3 1 0 0 293.754880810515 0 29.2 0 292.3 3 3 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 3 4 1 0 0 6.60000000000002 0 6.60000000000002 0 0
47 3 4 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0 3 3 1 0 0 9.69999999999999 0 9.69999999999999 0 0
47 4 4 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0 7 5 1 1 0 0 0 0 0 0 3 5 1 1 0 0 0 0 0 0
47 5 5 0 0 521.590835809066 142.578434554458 461 126.9 244 65 4 4 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0
47 5 23 1 0 0 423.215370703853 0 418.5 0 63 3 3 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0
47 4 5 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0
47 5 4 1 1 0 0 0 0 0 0 3 3 1 1 0 0 0 0 0 0 3 5 1 1 0 0 0 0 0 0 4 3 1 1 0 0 0 0 0 0
48 6 5 1 1 0 0 0 0 0 0 6 7 1 1 0 0 0 0 0 0 5 6 1 0 0 260.439417139572 0 243 0 93.7 7 18 1 0 0 351.720343454853 0 286.8 0 203.6
48 4 32 0 0 418.139737408441 183 202.2 0 366 183 4 5 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 10 7 1 1 0 0 0 0 0 0
48 9 11 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 7 9 1 0 0 117.298635968199 0 77.1 0 88.4
48 4 12 1 1 0 0 0 0 0 0 9 5 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 5 11 1 0 0 92.2245086731288 0 87 0 30.6
48 9 5 1 0 0 86.1826548674384 0 34.9 0 78.8 5 6 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 6 12 1 0 0 124.6 0 124.6 0 0
48 5 7 1 0 0 791.128940186112 0 666 0 427 4 7 0 1 86.1073748293374 0 83.8 0 19.8 0 5 5 1 1 0 0 0 0 0 0 3 10 1 0 0 117.33865518234 0 89.4 0 76
48 6 8 1 0 0 164.600273389809 0 156.5 0 51 5 5 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 6 5 1 1 0 0 0 0 0 0
48 5 5 1 0 0 212.33407639849 0 166 0 132.4 4 5 1 1 0 0 0 0 0 0 5 4 1 1 0 0 0 0 0 0 8 6 1 0 0 155.782572837914 0 134.5 0 78.6
48 5 6 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0 6 5 1 1 0 0 0 0 0 0 6 5 0 0 0.399999999999977 94.0660406310375 0 65.1 0.399999999999977 67.9
49 12 10 1 0 0 300.298784546325 0 274.4 0 122 4 5 1 1 0 0 0 0 0 0 5 9 1 1 0 0 0 0 0 0 8 6 1 1 0 0 0 0 0 0
49 5 41 1 0 0 122 0 122 0 0 6 4 1 1 0 0 0 0 0 0 6 8 1 1 0 0 0 0 0 0 5 4 1 1 0 0 0 0 0 0
49 6 6 1 1 0 0 0 0 0 0 5 8 1 1 0 0 0 0 0 0 5 6 1 1 0 0 0 0 0 0 4 5 1 0 0 0.299999999999955 0 0.299999999999955 0 0
49 5 4 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 3 6 1 1 0 0 0 0 0 0 5 4 1 1 0 0 0 0 0 0
49 2 5 0 1 726.292812851676 0 724.5 0 51 0 4 12 1 1 0 0 0 0 0 0 4 8 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0
49 12 7 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0
49 4 6 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 4 5 1 0 0 12 0 12 0 0 5 5 1 0 0 0.400000000000006 0 0.400000000000006 0 0
49 3 5 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0 3 6 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0
49 4 6 1 1 0 0 0 0 0 0 4 5 1 0 0 5.39999999999998 0 5.39999999999998 0 0 4 6 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0
5 29 40 1 0 0 5.70000000000005 0 5.70000000000005 0 0 20 14 1 1 0 0 0 0 0 0 17 8 0 1 22.6221130754844 0 1 0 22.6 0 6 2 1 0 0 497.782321903862 0 98.2 0 488
5 8 10 1 1 0 0 0 0 0 0 15 16 1 1 0 0 0 0 0 0 11 16 1 1 0 0 0 0 0 0 4 17 1 1 0 0 0 0 0 0
5 6 31 1 1 0 0 0 0 0 0 5 8 1 1 0 0 0 0 0 0 16 10 1 1 0 0 0 0 0 0 1 12 0 1 952.842589308434 0 945 0 122 0
5 4 6 1 1 0 0 0 0 0 0 15 11 1 1 0 0 0 0 0 0 10 8 1 1 0 0 0 0 0 0 6 3 1 0 0 367.926296967205 0 37.6 0 366
5 26 31 0 1 366.551510704839 0 20.1 0 366 0 10 12 1 1 0 0 0 0 0 0 5 7 1 0 0 1 0 1 0 1 4 6 1 1 0 0 0 0 0 0
5 2 3 0 0 888.173406492223 610 854 366 244 488 15 14 1 1 0 0 0 0 0 0 8 14 1 1 0 0 0 0 0 0 2 5 0 1 366 0 0 0 366 0
5 6 13 1 1 0 0 0 0 0 0 11 4 1 0 0 3 0 3 0 0 5 12 1 1 0 0 0 0 0 0 9 8 1 1 0 0 0 0 0 0
5 17 17 0 0 122 722.646524934563 0 583 122 427 5 4 0 1 2.90000000000001 0 0 0 2.90000000000001 0 7 15 1 1 0 0 0 0 0 0 7 2 1 0 0 1028.06451159448 0 1020.8 0 122
5 21 10 1 1 0 0 0 0 0 0 5 8 1 1 0 0 0 0 0 0 15 11 1 0 0 1 0 1 0 1 6 6 1 0 0 50.6 0 0 0 50.6
50 8 15 0 1 219.326355005503 0 100.2 0 195.1 0 11 11 1 1 0 0 0 0 0 0 9 9 1 1 0 0 0 0 0 0 6 17 0 1 225.4 0 225.4 0 0 0
50 10 11 1 0 0 403.931937335982 0 360.1 0 183 14 17 1 1 0 0 0 0 0 0 9 8 1 1 0 0 0 0 0 0 6 9 1 1 0 0 0 0 0 0
50 35 9 1 1 0 0 0 0 0 0 6 6 1 1 0 0 0 0 0 0 7 9 1 1 0 0 0 0 0 0 3 7 0 1 454.195915877719 0 370.8 0 262.3 0
50 17 21 0 1 475.1 0 475.1 0 0 0 12 6 1 0 0 183.348111525589 0 183.3 0 4.19999999999999 4 3 1 1 0 0 0 0 0 0 4 8 1 1 0 0 0 0 0 0
50 10 33 1 0 0 214.8 0 214.8 0 0 8 6 1 1 0 0 0 0 0 0 18 11 1 1 0 0 0 0 0 0 3 11 0 1 1262.89470661651 0 1164.8 0 488 0
50 18 9 0 1 753.024733989528 0 573.5 0 488 0 10 18 1 1 0 0 0 0 0 0 8 10 1 1 0 0 0 0 0 0 4 14 0 1 596.704960596106 0 584.1 0 122 0
50 32 9 1 1 0 0 0 0 0 0 7 17 1 1 0 0 0 0 0 0 6 7 1 1 0 0 0 0 0 0 5 7 1 0 0 210.3 0 210.3 0 0
50 12 35 1 0 0 429.062046795099 0 426.8 0 44 8 15 1 1 0 0 0 0 0 0 10 8 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0
50 23 34 1 1 0 0 0 0 0 0 11 8 1 1 0 0 0 0 0 0 6 15 1 1 0 0 0 0 0 0 6 5 1 1 0 0 0 0 0 0
51 6 7 1 1 0 0 0 0 0 0 6 15 1 1 0 0 0 0 0 0 7 7 1 1 0 0 0 0 0 0 6 43 1 1 0 0 0 0 0 0
51 7 18 1 1 0 0 0 0 0 0 6 9 1 1 0 0 0 0 0 0 6 4 1 1 0 0 0 0 0 0 8 2 1 0 0 309.255008043524 0 307.5 0 32.9
51 2 3 0 0 867.422296231772 430.14254614023 858.8 51.9 122 427 9 8 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 7 10 0 0 149.3 90.3121807952837 149.3 90.2 0 4.5
51 5 8 1 1 0 0 0 0 0 0 12 5 1 1 0 0 0 0 0 0 4 6 1 0 0 71.5157325348765 0 36.5 0 61.5 2 2 0 0 520.6 929.48246352473 520.6 927.8 0 55.9
51 11 8 0 1 850.59642604469 0 815.8 0 240.8 0 6 7 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0 3 15 0 0 749.159315499714 553.266084266874 700.8 462 264.8 304.4
51 5 5 1 0 0 70.2011395918898 0 68.4 0 15.8 11 6 1 1 0 0 0 0 0 0 5 16 1 0 0 101.128532076759 0 9.30000000000001 0 100.7 3 3 1 0 0 422.828393086368 0 422.8 0 4.90000000000001
51 9 6 1 1 0 0 0 0 0 0 4 4 1 0 0 240.630879148957 0 239.1 0 27.1 5 26 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0
51 17 6 1 0 0 59.0567523658387 0 58.9 0 4.30000000000001 4 6 1 1 0 0 0 0 0 0 8 4 1 1 0 0 0 0 0 0 10 5 1 0 0 126.69277801043 0 124.1 0 25.5
51 10 5 1 1 0 0 0 0 0 0 3 6 1 1 0 0 0 0 0 0 9 6 0 1 1 0 1 0 1 0 4 10 1 1 0 0 0 0 0 0
52 3 12 0 1 122 0 0 0 122 0 5 6 1 1 0 0 0 0 0 0 9 5 1 1 0 0 0 0 0 0 4 4 1 1 0 0 0 0 0 0
52 3 13 0 1 677.9 0 677.9 0 0 0 3 6 1 1 0 0 0 0 0 0 4 2 1 0 0 617.176182301294 0 538.8 0 301 4 6 1 1 0 0 0 0 0 0
52 3 6 0 1 377.778983004613 0 93.5999999999999 0 366 0 4 5 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 0
52 6 5 1 0 0 317.377015550906 0 298.4 0 108.1 3 5 1 1 0 0 0 0 0 0 3 4 1 1 0 0 0 0 0 0 10 5 0 1 26.9 0 26.9 0 0 0
52 15 3 1 0 0 170.57986399338 0 159.3 0 61 5 5 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 5 4 1 1 0 0 0 0 0 0
52 12 7 1 1 0 0 0 0 0 0 4 6 1 1 0 0 0 0 0 0 6 6 1 0 0 177.144376145561 0 166.2 0 61.3 6 5 1 0 0 171.5 0 171.5 0 0
52 10 14 1 0 0 55.6 0 0 0 55.6 4 6 1 1 0 0 0 0 0 0 5 6 1 0 0 105.115412761402 0 101.9 0 25.8 6 9 1 1 0 0 0 0 0 0
52 3 7 0 1 1115.78976962508 0 1109.1 0 122 0 4 5 1 1 0 0 0 0 0 0 4 5 1 1 0 0 0 0 0 0 3 5 1 1 0 0 0 0 0 0
